id,medicament_id,description
3425,910,"Chez les enfants, le traitement doit débuter avant 8 ans chez les filles et 10 ans chez les garçons. Le développement des caractères sexuels secondaires reprend à l'arrêt du traitement. Chez les filles, les règles surviennent le plus souvent un an après l'arrêt du traitement."
3426,910,Sportif : ce médicament contient une substance interdite chez les sportifs de sexe masculin par l'Agence mondiale antidopage.
3427,910,Conducteur : ce médicament peut provoquer parfois des étourdissements et des troubles de la vue.
3428,913,"Un test de dépistage de l'hépatite B doit être systématiquement réalisé avant de débuter le traitement. En effet, ce médicament peut provoquer une inflammation très sévère ou une destruction du foie chez les patients porteurs du virus de l'hépatite B ; ces patients doivent faire l'objet d'une surveillance particulière tout au long du traitement et plusieurs mois après son arrêt."
3429,913,Le traitement nécessite des prises de sang régulières (contrôle de la numération formule sanguine).
3430,913,"prise de poids rapide et inattendue, toux, difficulté à respirer, douleur thoracique ;"
3431,913,"palpitations, vertiges ou évanouissement ;"
3432,913,"signes d'hémorragie tels que saignements ou bleus sans raison évidente, sang dans les selles ou les urines ;"
3433,913,"signes d'infection tels que fièvre, frissons, maux de gorge ou aphtes."
3434,913,"Des précautions sont nécessaires en cas d'insuffisance hépatique, de situations favorisant les torsades de pointes, de maladie cardiaque ou de traitement par un anticoagulant ou un antiagrégant plaquettaire."
3435,913,Conducteur : ce médicament peut provoquer parfois des étourdissements et des troubles de la vue.
3436,914,"Un test de dépistage de l'hépatite B doit être systématiquement réalisé avant de débuter le traitement. En effet, ce médicament peut provoquer une inflammation très sévère ou une destruction du foie chez les patients porteurs du virus de l'hépatite B ; ces patients doivent faire l'objet d'une surveillance particulière tout au long du traitement et plusieurs mois après son arrêt."
3437,914,Le traitement nécessite des prises de sang régulières (contrôle de la numération formule sanguine).
3438,914,"prise de poids rapide et inattendue, toux, difficulté à respirer, douleur thoracique ;"
3439,914,"palpitations, vertiges ou évanouissement ;"
3440,914,"signes d'hémorragie tels que saignements ou bleus sans raison évidente, sang dans les selles ou les urines ;"
3441,914,"signes d'infection tels que fièvre, frissons, maux de gorge ou aphtes."
3442,914,"Des précautions sont nécessaires en cas d'insuffisance hépatique, de situations favorisant les torsades de pointes, de maladie cardiaque ou de traitement par un anticoagulant ou un antiagrégant plaquettaire."
3443,914,Conducteur : ce médicament peut provoquer parfois des étourdissements et des troubles de la vue.
3444,915,"Un test de dépistage de l'hépatite B doit être systématiquement réalisé avant de débuter le traitement. En effet, ce médicament peut provoquer une inflammation très sévère ou une destruction du foie chez les patients porteurs du virus de l'hépatite B ; ces patients doivent faire l'objet d'une surveillance particulière tout au long du traitement et plusieurs mois après son arrêt."
3445,915,Le traitement nécessite des prises de sang régulières (contrôle de la numération formule sanguine).
3446,915,"prise de poids rapide et inattendue, toux, difficulté à respirer, douleur thoracique ;"
3447,915,"palpitations, vertiges ou évanouissement ;"
3448,915,"signes d'hémorragie tels que saignements ou bleus sans raison évidente, sang dans les selles ou les urines ;"
3449,915,"signes d'infection tels que fièvre, frissons, maux de gorge ou aphtes."
3450,915,"Des précautions sont nécessaires en cas d'insuffisance hépatique, de situations favorisant les torsades de pointes, de maladie cardiaque ou de traitement par un anticoagulant ou un antiagrégant plaquettaire."
3451,915,Conducteur : ce médicament peut provoquer parfois des étourdissements et des troubles de la vue.
3452,916,"Un test de dépistage de l'hépatite B doit être systématiquement réalisé avant de débuter le traitement. En effet, ce médicament peut provoquer une inflammation très sévère ou une destruction du foie chez les patients porteurs du virus de l'hépatite B ; ces patients doivent faire l'objet d'une surveillance particulière tout au long du traitement et plusieurs mois après son arrêt."
3453,916,Le traitement nécessite des prises de sang régulières (contrôle de la numération formule sanguine).
3454,916,"prise de poids rapide et inattendue, toux, difficulté à respirer, douleur thoracique ;"
3455,916,"palpitations, vertiges ou évanouissement ;"
3456,916,"signes d'hémorragie tels que saignements ou bleus sans raison évidente, sang dans les selles ou les urines ;"
3457,916,"signes d'infection tels que fièvre, frissons, maux de gorge ou aphtes."
3458,916,"Des précautions sont nécessaires en cas d'insuffisance hépatique, de situations favorisant les torsades de pointes, de maladie cardiaque ou de traitement par un anticoagulant ou un antiagrégant plaquettaire."
3459,916,Conducteur : ce médicament peut provoquer parfois des étourdissements et des troubles de la vue.
3460,917,"Un test de dépistage de l'hépatite B doit être systématiquement réalisé avant de débuter le traitement. En effet, ce médicament peut provoquer une inflammation très sévère ou une destruction du foie chez les patients porteurs du virus de l'hépatite B ; ces patients doivent faire l'objet d'une surveillance particulière tout au long du traitement et plusieurs mois après son arrêt."
3461,917,Le traitement nécessite des prises de sang régulières (contrôle de la numération formule sanguine).
3462,917,"prise de poids rapide et inattendue, toux, difficulté à respirer, douleur thoracique ;"
3463,917,"palpitations, vertiges ou évanouissement ;"
3464,917,"signes d'hémorragie tels que saignements ou bleus sans raison évidente, sang dans les selles ou les urines ;"
3465,917,"signes d'infection tels que fièvre, frissons, maux de gorge ou aphtes."
3466,917,"Des précautions sont nécessaires en cas d'insuffisance hépatique, de situations favorisant les torsades de pointes, de maladie cardiaque ou de traitement par un anticoagulant ou un antiagrégant plaquettaire."
3467,917,Conducteur : ce médicament peut provoquer parfois des étourdissements et des troubles de la vue.
3468,918,"Un test de dépistage de l'hépatite B doit être systématiquement réalisé avant de débuter le traitement. En effet, ce médicament peut provoquer une inflammation très sévère ou une destruction du foie chez les patients porteurs du virus de l'hépatite B ; ces patients doivent faire l'objet d'une surveillance particulière tout au long du traitement et plusieurs mois après son arrêt."
3469,918,Le traitement nécessite des prises de sang régulières (contrôle de la numération formule sanguine).
3470,918,"prise de poids rapide et inattendue, toux, difficulté à respirer, douleur thoracique ;"
3471,918,"palpitations, vertiges ou évanouissement ;"
3472,918,"signes d'hémorragie tels que saignements ou bleus sans raison évidente, sang dans les selles ou les urines ;"
3473,918,"signes d'infection tels que fièvre, frissons, maux de gorge ou aphtes."
3474,918,"Des précautions sont nécessaires en cas d'insuffisance hépatique, de situations favorisant les torsades de pointes, de maladie cardiaque ou de traitement par un anticoagulant ou un antiagrégant plaquettaire."
3475,918,Conducteur : ce médicament peut provoquer parfois des étourdissements et des troubles de la vue.
3476,919,"Un test de dépistage de l'hépatite B doit être systématiquement réalisé avant de débuter le traitement. En effet, ce médicament peut provoquer une inflammation très sévère ou une destruction du foie chez les patients porteurs du virus de l'hépatite B ; ces patients doivent faire l'objet d'une surveillance particulière tout au long du traitement et plusieurs mois après son arrêt."
3477,919,Le traitement nécessite des prises de sang régulières (contrôle de la numération formule sanguine).
3478,919,"prise de poids rapide et inattendue, toux, difficulté à respirer, douleur thoracique ;"
3479,919,"palpitations, vertiges ou évanouissement ;"
3480,919,"signes d'hémorragie tels que saignements ou bleus sans raison évidente, sang dans les selles ou les urines ;"
3481,919,"signes d'infection tels que fièvre, frissons, maux de gorge ou aphtes."
3482,919,"Des précautions sont nécessaires en cas d'insuffisance hépatique, de situations favorisant les torsades de pointes, de maladie cardiaque ou de traitement par un anticoagulant ou un antiagrégant plaquettaire."
3483,919,Conducteur : ce médicament peut provoquer parfois des étourdissements et des troubles de la vue.
3484,920,"Un test de dépistage de l'hépatite B doit être systématiquement réalisé avant de débuter le traitement. En effet, ce médicament peut provoquer une inflammation très sévère ou une destruction du foie chez les patients porteurs du virus de l'hépatite B ; ces patients doivent faire l'objet d'une surveillance particulière tout au long du traitement et plusieurs mois après son arrêt."
3485,920,Le traitement nécessite des prises de sang régulières (contrôle de la numération formule sanguine).
3486,920,"prise de poids rapide et inattendue, toux, difficulté à respirer, douleur thoracique ;"
3487,920,"palpitations, vertiges ou évanouissement ;"
3488,920,"signes d'hémorragie tels que saignements ou bleus sans raison évidente, sang dans les selles ou les urines ;"
3489,920,"signes d'infection tels que fièvre, frissons, maux de gorge ou aphtes."
3490,920,"Des précautions sont nécessaires en cas d'insuffisance hépatique, de situations favorisant les torsades de pointes, de maladie cardiaque ou de traitement par un anticoagulant ou un antiagrégant plaquettaire."
3491,920,Conducteur : ce médicament peut provoquer parfois des étourdissements et des troubles de la vue.
3492,922,"Des cas de réactions cutanées, potentiellement graves, ont été rarement observés sous traitement. Ne poursuivez pas la prise du médicament sans avis médical en cas d'éruption cutanée d'évolution rapide ou qui est associée à d'autres symptômes (fièvre, cloques, aphtes, douleurs musculaires ou articulaires...)."
3493,922,"Des analyses de sang (dosage des transaminases) peuvent être prescrites avant puis en cours de traitement, notamment en cas d'hépatite B ou C. Signalez sans tarder à votre médecin la survenue de symptômes tels que fatigue inhabituelle, jaunissement de la peau, urines foncées ou perte d'appétit."
3494,922,"Une prise de poids ainsi qu'une augmentation des graisses et du taux de glucose dans le sang peut être observée au cours des traitements antirétroviraux : une surveillance des taux de sucres et de lipides dans le sang est recommandée. Une alimentation équilibrée, l'arrêt du tabac et une activité physique régulière sont préconisés pour limiter le risque de complications."
3495,922,Des précautions sont nécessaires en cas d'hémophilie : risque d'augmentation des saignements.
3496,922,"Des atteintes osseuses sont possibles avec les antirétroviraux, en particulier en cas de traitement corticoïde, d'obésité, de consommation excessive d'alcool ou de dépression du système immunitaire. Prenez un avis médical en cas de douleur de la hanche, du genou ou de l'épaule, de raideur articulaire ou des difficultés à vous déplacer."
3497,922,Le traitement antiviral n'élimine pas le risque de transmission du VIH à d'autres personnes lors de rapports sexuels : vous devez continuer à prendre les mesures de protection appropriées (préservatifs).
3498,922,Conducteur : ce médicament peut être responsable de vertiges.
3499,923,"Des cas de réactions cutanées, potentiellement graves, ont été rarement observés sous traitement. Ne poursuivez pas la prise du médicament sans avis médical en cas d'éruption cutanée d'évolution rapide ou qui est associée à d'autres symptômes (fièvre, cloques, aphtes, douleurs musculaires ou articulaires...)."
3500,923,"Des analyses de sang (dosage des transaminases) peuvent être prescrites avant puis en cours de traitement, notamment en cas d'hépatite B ou C. Signalez sans tarder à votre médecin la survenue de symptômes tels que fatigue inhabituelle, jaunissement de la peau, urines foncées ou perte d'appétit."
3501,923,"Une prise de poids ainsi qu'une augmentation des graisses et du taux de glucose dans le sang peut être observée au cours des traitements antirétroviraux : une surveillance des taux de sucres et de lipides dans le sang est recommandée. Une alimentation équilibrée, l'arrêt du tabac et une activité physique régulière sont préconisés pour limiter le risque de complications."
3502,923,Des précautions sont nécessaires en cas d'hémophilie : risque d'augmentation des saignements.
3503,923,"Des atteintes osseuses sont possibles avec les antirétroviraux, en particulier en cas de traitement corticoïde, d'obésité, de consommation excessive d'alcool ou de dépression du système immunitaire. Prenez un avis médical en cas de douleur de la hanche, du genou ou de l'épaule, de raideur articulaire ou des difficultés à vous déplacer."
3504,923,Le traitement antiviral n'élimine pas le risque de transmission du VIH à d'autres personnes lors de rapports sexuels : vous devez continuer à prendre les mesures de protection appropriées (préservatifs).
3505,923,Conducteur : ce médicament peut être responsable de vertiges.
3506,924,"Des cas de réactions cutanées, potentiellement graves, ont été rarement observés sous traitement. Ne poursuivez pas la prise du médicament sans avis médical en cas d'éruption cutanée d'évolution rapide ou qui est associée à d'autres symptômes (fièvre, cloques, aphtes, douleurs musculaires ou articulaires...)."
3507,924,"Des analyses de sang (dosage des transaminases) peuvent être prescrites avant puis en cours de traitement, notamment en cas d'hépatite B ou C. Signalez sans tarder à votre médecin la survenue de symptômes tels que fatigue inhabituelle, jaunissement de la peau, urines foncées ou perte d'appétit."
3508,924,"Une prise de poids ainsi qu'une augmentation des graisses et du taux de glucose dans le sang peut être observée au cours des traitements antirétroviraux : une surveillance des taux de sucres et de lipides dans le sang est recommandée. Une alimentation équilibrée, l'arrêt du tabac et une activité physique régulière sont préconisés pour limiter le risque de complications."
3509,924,Des précautions sont nécessaires en cas d'hémophilie : risque d'augmentation des saignements.
3510,924,"Des atteintes osseuses sont possibles avec les antirétroviraux, en particulier en cas de traitement corticoïde, d'obésité, de consommation excessive d'alcool ou de dépression du système immunitaire. Prenez un avis médical en cas de douleur de la hanche, du genou ou de l'épaule, de raideur articulaire ou des difficultés à vous déplacer."
3511,924,Le traitement antiviral n'élimine pas le risque de transmission du VIH à d'autres personnes lors de rapports sexuels : vous devez continuer à prendre les mesures de protection appropriées (préservatifs).
3512,924,Conducteur : ce médicament peut être responsable de vertiges.
3513,926,"Des cas de réactions cutanées, potentiellement graves, ont été rarement observés sous traitement. Ne poursuivez pas la prise du médicament sans avis médical en cas d'éruption cutanée d'évolution rapide ou qui est associée à d'autres symptômes (fièvre, cloques, aphtes, douleurs musculaires ou articulaires...)."
3514,926,"Des analyses de sang (dosage des transaminases) peuvent être prescrites avant puis en cours de traitement, notamment en cas d'hépatite B ou C. Signalez sans tarder à votre médecin la survenue de symptômes tels que fatigue inhabituelle, jaunissement de la peau, urines foncées ou perte d'appétit."
3515,926,"Une prise de poids ainsi qu'une augmentation des graisses et du taux de glucose dans le sang peut être observée au cours des traitements antirétroviraux : une surveillance des taux de sucres et de lipides dans le sang est recommandée. Une alimentation équilibrée, l'arrêt du tabac et une activité physique régulière sont préconisés pour limiter le risque de complications."
3516,926,Des précautions sont nécessaires en cas d'hémophilie : risque d'augmentation des saignements.
3517,926,"Des atteintes osseuses sont possibles avec les antirétroviraux, en particulier en cas de traitement corticoïde, d'obésité, de consommation excessive d'alcool ou de dépression du système immunitaire. Prenez un avis médical en cas de douleur de la hanche, du genou ou de l'épaule, de raideur articulaire ou des difficultés à vous déplacer."
3518,926,Le traitement antiviral n'élimine pas le risque de transmission du VIH à d'autres personnes lors de rapports sexuels : vous devez continuer à prendre les mesures de protection appropriées (préservatifs).
3519,926,Conducteur : ce médicament peut être responsable de vertiges.
3520,927,"Des cas de réactions cutanées, potentiellement graves, ont été rarement observés sous traitement. Ne poursuivez pas la prise du médicament sans avis médical en cas d'éruption cutanée d'évolution rapide ou qui est associée à d'autres symptômes (fièvre, cloques, aphtes, douleurs musculaires ou articulaires...)."
3521,927,"Des analyses de sang (dosage des transaminases) peuvent être prescrites avant puis en cours de traitement, notamment en cas d'hépatite B ou C. Signalez sans tarder à votre médecin la survenue de symptômes tels que fatigue inhabituelle, jaunissement de la peau, urines foncées ou perte d'appétit."
3522,927,"Une prise de poids ainsi qu'une augmentation des graisses et du taux de glucose dans le sang peut être observée au cours des traitements antirétroviraux : une surveillance des taux de sucres et de lipides dans le sang est recommandée. Une alimentation équilibrée, l'arrêt du tabac et une activité physique régulière sont préconisés pour limiter le risque de complications."
3523,927,Des précautions sont nécessaires en cas d'hémophilie : risque d'augmentation des saignements.
3524,927,"Des atteintes osseuses sont possibles avec les antirétroviraux, en particulier en cas de traitement corticoïde, d'obésité, de consommation excessive d'alcool ou de dépression du système immunitaire. Prenez un avis médical en cas de douleur de la hanche, du genou ou de l'épaule, de raideur articulaire ou des difficultés à vous déplacer."
3525,927,Le traitement antiviral n'élimine pas le risque de transmission du VIH à d'autres personnes lors de rapports sexuels : vous devez continuer à prendre les mesures de protection appropriées (préservatifs).
3526,927,Conducteur : ce médicament peut être responsable de vertiges.
3527,928,"Des cas de réactions cutanées, potentiellement graves, ont été rarement observés sous traitement. Ne poursuivez pas la prise du médicament sans avis médical en cas d'éruption cutanée d'évolution rapide ou qui est associée à d'autres symptômes (fièvre, cloques, aphtes, douleurs musculaires ou articulaires...)."
3528,928,"Des analyses de sang (dosage des transaminases) peuvent être prescrites avant puis en cours de traitement, notamment en cas d'hépatite B ou C. Signalez sans tarder à votre médecin la survenue de symptômes tels que fatigue inhabituelle, jaunissement de la peau, urines foncées ou perte d'appétit."
3529,928,"Une prise de poids ainsi qu'une augmentation des graisses et du taux de glucose dans le sang peut être observée au cours des traitements antirétroviraux : une surveillance des taux de sucres et de lipides dans le sang est recommandée. Une alimentation équilibrée, l'arrêt du tabac et une activité physique régulière sont préconisés pour limiter le risque de complications."
3530,928,Des précautions sont nécessaires en cas d'hémophilie : risque d'augmentation des saignements.
3531,928,"Des atteintes osseuses sont possibles avec les antirétroviraux, en particulier en cas de traitement corticoïde, d'obésité, de consommation excessive d'alcool ou de dépression du système immunitaire. Prenez un avis médical en cas de douleur de la hanche, du genou ou de l'épaule, de raideur articulaire ou des difficultés à vous déplacer."
3532,928,Le traitement antiviral n'élimine pas le risque de transmission du VIH à d'autres personnes lors de rapports sexuels : vous devez continuer à prendre les mesures de protection appropriées (préservatifs).
3533,928,Conducteur : ce médicament peut être responsable de vertiges.
3534,929,"Des cas de réactions cutanées, potentiellement graves, ont été rarement observés sous traitement. Ne poursuivez pas la prise du médicament sans avis médical en cas d'éruption cutanée d'évolution rapide ou qui est associée à d'autres symptômes (fièvre, cloques, aphtes, douleurs musculaires ou articulaires...)."
3535,929,"Des analyses de sang (dosage des transaminases) peuvent être prescrites avant puis en cours de traitement, notamment en cas d'hépatite B ou C. Signalez sans tarder à votre médecin la survenue de symptômes tels que fatigue inhabituelle, jaunissement de la peau, urines foncées ou perte d'appétit."
3536,929,"Une prise de poids ainsi qu'une augmentation des graisses et du taux de glucose dans le sang peut être observée au cours des traitements antirétroviraux : une surveillance des taux de sucres et de lipides dans le sang est recommandée. Une alimentation équilibrée, l'arrêt du tabac et une activité physique régulière sont préconisés pour limiter le risque de complications."
3537,929,Des précautions sont nécessaires en cas d'hémophilie : risque d'augmentation des saignements.
3538,929,"Des atteintes osseuses sont possibles avec les antirétroviraux, en particulier en cas de traitement corticoïde, d'obésité, de consommation excessive d'alcool ou de dépression du système immunitaire. Prenez un avis médical en cas de douleur de la hanche, du genou ou de l'épaule, de raideur articulaire ou des difficultés à vous déplacer."
3539,929,Le traitement antiviral n'élimine pas le risque de transmission du VIH à d'autres personnes lors de rapports sexuels : vous devez continuer à prendre les mesures de protection appropriées (préservatifs).
3540,929,Conducteur : ce médicament peut être responsable de vertiges.
3541,930,"Des cas de réactions cutanées, potentiellement graves, ont été rarement observés sous traitement. Ne poursuivez pas la prise du médicament sans avis médical en cas d'éruption cutanée d'évolution rapide ou qui est associée à d'autres symptômes (fièvre, cloques, aphtes, douleurs musculaires ou articulaires...)."
3542,930,"Des analyses de sang (dosage des transaminases) peuvent être prescrites avant puis en cours de traitement, notamment en cas d'hépatite B ou C. Signalez sans tarder à votre médecin la survenue de symptômes tels que fatigue inhabituelle, jaunissement de la peau, urines foncées ou perte d'appétit."
3543,930,"Une prise de poids ainsi qu'une augmentation des graisses et du taux de glucose dans le sang peut être observée au cours des traitements antirétroviraux : une surveillance des taux de sucres et de lipides dans le sang est recommandée. Une alimentation équilibrée, l'arrêt du tabac et une activité physique régulière sont préconisés pour limiter le risque de complications."
3544,930,Des précautions sont nécessaires en cas d'hémophilie : risque d'augmentation des saignements.
3545,930,"Des atteintes osseuses sont possibles avec les antirétroviraux, en particulier en cas de traitement corticoïde, d'obésité, de consommation excessive d'alcool ou de dépression du système immunitaire. Prenez un avis médical en cas de douleur de la hanche, du genou ou de l'épaule, de raideur articulaire ou des difficultés à vous déplacer."
3546,930,Le traitement antiviral n'élimine pas le risque de transmission du VIH à d'autres personnes lors de rapports sexuels : vous devez continuer à prendre les mesures de protection appropriées (préservatifs).
3547,930,Conducteur : ce médicament peut être responsable de vertiges.
3548,935,"Des cas de réactions cutanées, potentiellement graves, ont été rarement observés sous traitement. Ne poursuivez pas la prise du médicament sans avis médical en cas d'éruption cutanée d'évolution rapide ou qui est associée à d'autres symptômes (fièvre, cloques, aphtes, douleurs musculaires ou articulaires...)."
3549,935,"Des analyses de sang (dosage des transaminases) peuvent être prescrites avant puis en cours de traitement, notamment en cas d'hépatite B ou C. Signalez sans tarder à votre médecin la survenue de symptômes tels que fatigue inhabituelle, jaunissement de la peau, urines foncées ou perte d'appétit."
3550,935,"Une prise de poids ainsi qu'une augmentation des graisses et du taux de glucose dans le sang peut être observée au cours des traitements antirétroviraux : une surveillance des taux de sucres et de lipides dans le sang est recommandée. Une alimentation équilibrée, l'arrêt du tabac et une activité physique régulière sont préconisés pour limiter le risque de complications."
3551,935,Des précautions sont nécessaires en cas d'hémophilie : risque d'augmentation des saignements.
3552,935,"Des atteintes osseuses sont possibles avec les antirétroviraux, en particulier en cas de traitement corticoïde, d'obésité, de consommation excessive d'alcool ou de dépression du système immunitaire. Prenez un avis médical en cas de douleur de la hanche, du genou ou de l'épaule, de raideur articulaire ou des difficultés à vous déplacer."
3553,935,Le traitement antiviral n'élimine pas le risque de transmission du VIH à d'autres personnes lors de rapports sexuels : vous devez continuer à prendre les mesures de protection appropriées (préservatifs).
3554,935,Conducteur : ce médicament peut être responsable de vertiges.
3555,947,Ce médicament n'est pas adapté au traitement du diabète de type 1 : celui-ci requiert un traitement par injections d'insuline.
3556,947,"Un sentiment de malaise associé à des sueurs froides, une fringale, une accélération du cœur sont les signes habituels d'une hypoglycémie due à un effet excessif du médicament. Cette hypoglycémie peut également se traduire par des troubles du comportement, qui doivent alerter votre entourage, voire des convulsions ou un coma. En présence de ces signes ou en cas de simple doute, buvez une boisson sucrée ou mangez du sucre. Si le diabétique est inconscient, surtout ne lui donnez rien à boire et appelez votre médecin ou à défaut le 15 ou un service d'urgence."
3557,947,Consultez rapidement votre médecin en cas de malaises hypoglycémiques répétés.
3558,947,"Certaines situations peuvent contribuer à augmenter la glycémie : infections, prise de médicaments, stress. En cas de soif intense, de grande fatigue, de sensation de malaise général, consultez rapidement votre médecin."
3559,947,"Des analyses de sang régulières permettent à votre médecin d'adapter la posologie. Dans certains cas, il peut être nécessaire de pratiquer vous-même des contrôles, à l'aide de bandelettes et d'un appareil lecteur de glycémie."
3560,947,Évitez la prise de boissons alcoolisées pendant le traitement : risque accru d'hypoglycémie et risque d'effet antabuse.
3561,947,Conducteur : une hypoglycémie peut entraîner un malaise pendant la conduite ou l'utilisation de machines.
3562,948,"Le paracétamol est présent seul ou en association avec d'autres substances dans de nombreux médicaments : assurez-vous de ne pas prendre simultanément plusieurs médicaments contenant du paracétamol, car une prise conjointe entraîne un risque de surdosage qui peut être toxique pour le foie."
3563,948,"La dose maximale recommandée de paracétamol est de 3 g par jour chez l'adulte. Veillez à ne pas la dépasser. Les personnes pesant moins de 50 kg ou qui souffrent d'alcoolisme chronique, de dénutrition, d'insuffisance rénale grave ou d'hépatite virale doivent rester vigilantes quant à la prise de paracétamol et ne doivent pas dépasser 2 g de paracétamol par jour."
3564,948,"Des précautions sont nécessaires en cas de goutte, d'hyperthyroïdie, d'arythmie et chez les asthmatiques sensibles à l'aspirirne."
3565,948,"Ce médicament contient de la caféine qui n'est plus considérée comme substance interdite dans les tests antidopage. Néanmoins, elle fait partie du programme de surveillance de l'Agence mondiale antidopage. Elle peut être recherchée dans les urines des sportifs pour déceler un éventuel mésusage."
3566,949,"Des précautions sont nécessaires en cas d'insuffisance rénale, d'hypertension artérielle, d'épilepsie, de migraine, de diabète ou d'excès de cholestérol dans la sang."
3567,949,"Ne pousuivez pas le traitement sans avis médical en cas de survenue d'un des symptômes suivants : maux de tête importants et inhabituels, troubles de la vue, douleur du mollet, difficulté à respirer, douleurs thoraciques, jaunissement de la peau ou du blanc des yeux."
3568,949,"En cas de traitement prolongé de plus de 6 mois ou de traitements répétés, des analyses de sang régulières sont prescrites pour s'assurer de l'absence d'effet indésirable sur le foie ou le sang."
3569,949,Sportif : ce médicament contient une substance susceptible de rendre positifs certains tests antidopage.
3570,950,"Ce médicament peut être toxique pour le foie (notamment à forte dose) et certains signes imposent l'arrêt du traitement ainsi qu'un avis médical : perte d'appétit, fatigue anormale, démangeaisons diffuses."
3571,950,"En cas de traitement prolongé, votre médecin peut être amené à vous prescrire des analyses de sang régulières."
3572,950,Des précautions sont nécessaires en cas d'insuffisance respiratoire ou d'insuffisance cardiaque grave.
3573,950,"Conducteur : ce médicament peut être responsable d'une baisse de la vigilance, particulièrement en début de traitement."
3574,953,"Des cas de réactions cutanées graves ou de réaction allergique ont été rapportés avec cet antibiotique : la survenue d'une rougeur de la peau associée à des pustules, de difficulté à respirer ou d'un gonflement du visage ou d'une autre partie du corps nécessite un avis médical urgent."
3575,953,"En cas de diarrhée importante, consultez votre médecin et ne poursuivez le traitement qu'avec son accord. Une diarrhée peut également survenir dans les semaines qui suivent le traitement : un avis médical urgent est là encore nécessaire. Évitez toute automédication par un antidiarrhéique, qui pourrait se révéler dangereuse."
3576,953,"Des précautions sont nécessaires chez les personnes ayant un terrain allergique (asthme, eczéma, rhume des foins) ou en cas d'atteinte rénale ou hépatique."
3577,953,"Le médecin peut être amené à prescrire des analyses de sang pour contrôler le bon fonctionnement des reins ou du foie, notamment en cas de traitement prolongé."
3578,954,"En cas de gonflement du visage (lèvres, paupières...) ou d'une autre région du corps, consultez un médecin avant de poursuivre le traitement : il peut s'agir d'une réaction allergique."
3579,954,"Ce gel buccal a une consistance visqueuse qui permet au médicament de rester dans la bouche. Lors de l'administration chez le nourrisson et jeune enfant, il faut veiller à ne pas placer le gel dans l'arrière de la gorge et à fractionner les doses en petites portions pour éviter tout risque d'étouffement. Le médecin vérifie que le réflexe de déglutition est bien acquis pour les nourrissons de 4 à 6 mois."
3580,955,"Cet antiseptique ne convient pas pour la désinfection des ciseaux, rasoirs et autres objets potentiellement contaminants."
3581,956,"Avant de débuter la contraception orale, une consultation médicale est indispensable. Elle permet au médecin de rechercher les antécédents et facteurs de risque d'accidents thromboemboliques (tabac, anomalie de la coagulation sanguine...) afin de choisir une contraception adaptée. Par la suite, une consultation annuelle est habituellement recommandée."
3582,956,"Comme toutes les pilules associant un estrogène et un dérivé de la progestérone, ce médicament augmente le risque d'accidents cardiovasculaires par formation d'un caillot dans une veine (phlébite, embolie pulmonaire) ou par obstruction d'une artère (infarctus du myocarde, accident vasculaire cérébral). Le risque d'accidents thromboemboliques artériels, pouvant laisser des séquelles importantes, est le même pour toutes les pilules et est estimé à 2 à 4 cas pour 10 000 utilisatrices de pilule par an. Par ailleurs, le risque d'accidents thromboemboliques veineux (principalement phlébite) existe chez toutes les femmes, même sans pilule. Des études ont montré que le risque de phlébite augmente lors de la prise d'une pilule contraceptive. Le risque reste faible : 2 cas pour 10 000 femmes prenant une pilule contenant du lévonorgestrel (le progestatif contenu dans cette pilule). Néanmoins, ces accidents thromboemboliques peuvent exceptionnellement être d'évolution fatale."
3583,956,"Arrêtez la prise de ce contraceptif et consultez d'urgence votre médecin en cas d'apparition de l'un des symptômes suivants pouvant être le signe d'une complication thromboembolique veineuse : maux de tête violents et inhabituels, troubles de la vision, élévation importante de la tension artérielle, douleur inhabituelle à la jambe ou au mollet, essoufflement, toux de survenue brutale."
3584,956,"Si vous avez plus de 35 ans et si vous fumez, le risque d'accidents thromboemboliques liés à la prise d'hormones augmente fortement. Un autre mode de contraception est préconisé."
3585,956,"Certaines situations nécessitent un suivi particulier : diabète, obésité, migraine, excès de triglycérides ou de prolactine dans le sang, affection bénigne du sein ou de l'utérus, ictère (jaunisse) chronique ou survenu lors d'une grossesse, calcul biliaire, porphyrie, lupus érythémateux disséminé, herpès gestationis, épilepsie, maladie inflammatoire de l'intestin (maladie de Crohn, rectocolite hémorragique...), ou antécédents familiaux de cancer du sein ou d'accidents thromboemboliques."
3586,956,"Des dépressions ont été observées chez des utilisatrices de contraceptifs hormonaux. Si vous ressentez un état psychique anormal, consultez votre médecin."
3587,956,"La survenue d'un léger saignement entre les règles (spotting) est fréquente chez les femmes pendant les premiers mois d'utilisation de la pilule. Si les saignements se prolongent ou s'ils apparaissent en cours de contraception, parlez-en à votre médecin."
3588,956,"L'oubli d'un comprimé ou sa mauvaise ingestion, du fait de vomissements par exemple, peuvent rendre la contraception inefficace."
3589,956,"En cas d'immobilisation prolongée (en cas de chirurgie ou de fracture par exemple), il faut interrompre la contraception orale. Demandez conseil à votre médecin."
3590,957,"Ce médicament ne doit pas être appliqué sur le visage : risque majoré d'effets indésirables locaux, notamment de dermite périorale (rougeur autour de la bouche). Il ne doit pas non plus être appliqué sur les muqueuses ou dans les plis."
3591,957,"Évitez les expositions excessives aux rayons ultraviolets (soleil, photothérapie, lampe à bronzer) sans avis médical."
